forecast_date,target,target_end_date,location,type,quantile,value
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.35,361.74014
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.4,385.47417
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.45,408.44122
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.5,431.04601
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.55,453.65081
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.6,476.61785
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.65,500.35188
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.7,525.35649
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.75,552.3276
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.8,582.33852
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.85,617.27518
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.9,661.12494
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.95,725.69646
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.975,780.8402
2022-11-27,24 day ahead inc hosp,2022-12-21,36,quantile,0.99,842.52588
2022-11-27,24 day ahead inc hosp,2022-12-21,36,point,NA,433.76499
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.01,9.8608
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.025,73.54251
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.05,130.47061
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.1,197.13154
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.15,242.40019
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.2,278.46734
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.25,309.44936
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.3,337.29321
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.35,363.10692
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.4,387.60894
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.45,411.31916
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.5,434.6554
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.55,457.99164
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.6,481.70186
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.65,506.20388
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.7,532.01759
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.75,559.86144
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.8,590.84346
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.85,626.9106
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.9,672.17926
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.95,738.84019
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.975,795.76829
2022-11-27,25 day ahead inc hosp,2022-12-22,36,quantile,0.99,859.45
2022-11-27,25 day ahead inc hosp,2022-12-22,36,point,NA,437.46236
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.01,1e-5
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.025,65.47414
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.05,124.23983
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.1,193.05253
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.15,239.78243
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.2,277.0138
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.25,308.9959
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.3,337.73853
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.35,364.38548
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.4,389.67842
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.45,414.15398
2022-11-27,26 day ahead inc hosp,2022-12-23,36,quantile,0.5,438.2435
